-------XGBOOST ALGORITHM----------
Cerca d'hiperparàmetres òptims: 

 Avaluant hiperparàmetres en XGBoost  is_grade_1  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.6, colsample_bytree=0.5 
 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_2  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=1, colsample_bytree=1 
Cerca d'hiperparàmetres òptims: 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.6, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.6, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.6, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.6, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.6, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.6, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.6, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.6, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.6, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.8, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.8, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.8, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.8, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.8, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.8, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.8, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.8, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.8, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=1, colsample_bytree=0.5 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.6, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.8, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=1, colsample_bytree=0.7 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.6, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=0.8, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.01, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.01, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.01, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.1, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.1, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.1, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=3, eta=0.3, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=6, eta=0.3, subsample=1, colsample_bytree=1 

 Avaluant hiperparàmetres en XGBoost  is_grade_3  :  objective=binary:logistic, max_depth=9, eta=0.3, subsample=1, colsample_bytree=1 
Els millors hiperparàmetres trobats per al grau histològic 1 són: objective = binary:logistic, max_depth = 9, eta = 0.3, subsample = 0.8, colsample_bytree = 1 , amb nrounds = 49 
Els millors hiperparàmetres trobats per al grau histològic 2 són: objective = binary:logistic, max_depth = 9, eta = 0.01, subsample = 0.8, colsample_bytree = 0.5 , amb nrounds = 13 
Els millors hiperparàmetres trobats per al grau histològic 3 són: objective = binary:logistic, max_depth = 6, eta = 0.01, subsample = 0.6, colsample_bytree = 0.7 , amb nrounds = 23 
---Iteració:  1 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  2 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  3 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  4 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  5 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  6 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  7 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  8 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  9 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  10 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  11 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  12 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  13 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  14 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  15 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
Cerca d'importàncies  is_grade_3  
---Iteració:  16 ---
Cerca d'importàncies  is_grade_1  
Cerca d'importàncies  is_grade_2  
